pred: fhes0, true: fadg0, file: sa1, noise: SIGNAL020.wav, level: 0 dB.
pred: maeb0, true: maeb0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: maeb0, true: maeb0, file: sa2, noise: SIGNAL008.wav, level: 10 dB.
pred: maeo0, true: maeo0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: maeo0, true: maeo0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mafm0, true: mafm0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mafm0, true: mafm0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mahh0, true: mahh0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mtkd0, true: mahh0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: majc0, true: majc0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: majc0, true: majc0, file: sa2, noise: SIGNAL009.wav, level: 10 dB.
pred: majp0, true: majp0, file: sa1, noise: SIGNAL024.wav, level: 10 dB.
pred: majp0, true: majp0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: makb0, true: makb0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: makb0, true: makb0, file: sa2, noise: SIGNAL014.wav, level: 10 dB.
pred: makr0, true: makr0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: makr0, true: makr0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mapv0, true: mapv0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mapv0, true: mapv0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: marc0, true: marc0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: marc0, true: marc0, file: sa2, noise: SIGNAL009.wav, level: 10 dB.
pred: marw0, true: marw0, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: marw0, true: marw0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mbar0, true: mbar0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mzmb0, true: mbar0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mbbr0, true: mbbr0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mbbr0, true: mbbr0, file: sa2, noise: SIGNAL010.wav, level: 10 dB.
pred: mbcg0, true: mbcg0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mbcg0, true: mbcg0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mbdg0, true: mbdg0, file: sa1, noise: SIGNAL019.wav, level: 10 dB.
pred: mbdg0, true: mbdg0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: mbef0, true: mbef0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mbef0, true: mbef0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mbgt0, true: mbgt0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mbgt0, true: mbgt0, file: sa2, noise: SIGNAL018.wav, level: 10 dB.
pred: mbjk0, true: mbjk0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mbjk0, true: mbjk0, file: sa2, noise: SIGNAL009.wav, level: 10 dB.
pred: mbjv0, true: mbjv0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mbjv0, true: mbjv0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mbma0, true: mbma0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mbma0, true: mbma0, file: sa2, noise: SIGNAL011.wav, level: 10 dB.
pred: mbma1, true: mbma1, file: sa1, noise: SIGNAL007.wav, level: 10 dB.
pred: msjk0, true: mbma1, file: sa2, noise: SIGNAL011.wav, level: 10 dB.
pred: mbml0, true: mbml0, file: sa1, noise: SIGNAL009.wav, level: 10 dB.
pred: majp0, true: mbml0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mbns0, true: mbns0, file: sa1, noise: SIGNAL009.wav, level: 10 dB.
pred: mbns0, true: mbns0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mbom0, true: mbom0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mbom0, true: mbom0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mbpm0, true: mbpm0, file: sa1, noise: SIGNAL023.wav, level: 10 dB.
pred: mbpm0, true: mbpm0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: mbsb0, true: mbsb0, file: sa1, noise: SIGNAL020.wav, level: 10 dB.
pred: mchh0, true: mbsb0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mbth0, true: mbth0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mbth0, true: mbth0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mbwm0, true: mbwm0, file: sa1, noise: SIGNAL009.wav, level: 10 dB.
pred: majp0, true: mbwm0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mbwp0, true: mbwp0, file: sa1, noise: SIGNAL009.wav, level: 10 dB.
pred: mbwp0, true: mbwp0, file: sa2, noise: SIGNAL004.wav, level: 10 dB.
pred: mcae0, true: mcae0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mcae0, true: mcae0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mcal0, true: mcal0, file: sa1, noise: SIGNAL017.wav, level: 10 dB.
pred: mcal0, true: mcal0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mccs0, true: mccs0, file: sa1, noise: SIGNAL002.wav, level: 10 dB.
pred: mccs0, true: mccs0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mcdc0, true: mcdc0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: mcdc0, true: mcdc0, file: sa2, noise: SIGNAL011.wav, level: 10 dB.
pred: mcdd0, true: mcdd0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mcdd0, true: mcdd0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mcdr0, true: mcdr0, file: sa1, noise: SIGNAL007.wav, level: 10 dB.
pred: mcdr0, true: mcdr0, file: sa2, noise: SIGNAL015.wav, level: 10 dB.
pred: mcef0, true: mcef0, file: sa1, noise: SIGNAL002.wav, level: 10 dB.
pred: mcef0, true: mcef0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mcem0, true: mcem0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: mcem0, true: mcem0, file: sa2, noise: SIGNAL014.wav, level: 10 dB.
pred: mcew0, true: mcew0, file: sa1, noise: SIGNAL024.wav, level: 10 dB.
pred: mcew0, true: mcew0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mchh0, true: mchh0, file: sa1, noise: SIGNAL024.wav, level: 10 dB.
pred: mchh0, true: mchh0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mchl0, true: mchl0, file: sa1, noise: SIGNAL008.wav, level: 10 dB.
pred: mjvw0, true: mchl0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mclk0, true: mclk0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mclk0, true: mclk0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mclm0, true: mclm0, file: sa1, noise: SIGNAL006.wav, level: 10 dB.
pred: mclm0, true: mclm0, file: sa2, noise: SIGNAL014.wav, level: 10 dB.
pred: mcmb0, true: mcmb0, file: sa1, noise: SIGNAL023.wav, level: 10 dB.
pred: mcmb0, true: mcmb0, file: sa2, noise: SIGNAL004.wav, level: 10 dB.
pred: mcmj0, true: mcmj0, file: sa1, noise: SIGNAL022.wav, level: 10 dB.
pred: mcmj0, true: mcmj0, file: sa2, noise: SIGNAL002.wav, level: 10 dB.
pred: mcpm0, true: mcpm0, file: sa1, noise: SIGNAL007.wav, level: 10 dB.
pred: mcpm0, true: mcpm0, file: sa2, noise: SIGNAL017.wav, level: 10 dB.
pred: mrko0, true: mcrc0, file: sa1, noise: SIGNAL011.wav, level: 10 dB.
pred: mcrc0, true: mcrc0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mcre0, true: mcre0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mcre0, true: mcre0, file: sa2, noise: SIGNAL005.wav, level: 10 dB.
pred: mcsh0, true: mcsh0, file: sa1, noise: SIGNAL007.wav, level: 10 dB.
pred: mcsh0, true: mcsh0, file: sa2, noise: SIGNAL002.wav, level: 10 dB.
pred: mrko0, true: mcss0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mcss0, true: mcss0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mcth0, true: mcth0, file: sa1, noise: SIGNAL024.wav, level: 10 dB.
pred: mcth0, true: mcth0, file: sa2, noise: SIGNAL004.wav, level: 10 dB.
pred: mctm0, true: mctm0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mctm0, true: mctm0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mctt0, true: mctt0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mctt0, true: mctt0, file: sa2, noise: SIGNAL004.wav, level: 10 dB.
pred: mctw0, true: mctw0, file: sa1, noise: SIGNAL006.wav, level: 10 dB.
pred: mctw0, true: mctw0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mcxm0, true: mcxm0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mcxm0, true: mcxm0, file: sa2, noise: SIGNAL015.wav, level: 10 dB.
pred: mdab0, true: mdab0, file: sa1, noise: SIGNAL015.wav, level: 10 dB.
pred: mdab0, true: mdab0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: majp0, true: mdac0, file: sa1, noise: SIGNAL011.wav, level: 10 dB.
pred: mdac0, true: mdac0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mdac2, true: mdac2, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mdac2, true: mdac2, file: sa2, noise: SIGNAL018.wav, level: 10 dB.
pred: mdas0, true: mdas0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mdas0, true: mdas0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mdaw1, true: mdaw1, file: sa1, noise: SIGNAL023.wav, level: 10 dB.
pred: mdaw1, true: mdaw1, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mdbb0, true: mdbb0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mdbb0, true: mdbb0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mdbb1, true: mdbb1, file: sa1, noise: SIGNAL006.wav, level: 10 dB.
pred: mdbb1, true: mdbb1, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mdbp0, true: mdbp0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mdbp0, true: mdbp0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mdcd0, true: mdcd0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mdcd0, true: mdcd0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mdcm0, true: mdcm0, file: sa1, noise: SIGNAL020.wav, level: 10 dB.
pred: mdcm0, true: mdcm0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mddc0, true: mddc0, file: sa1, noise: SIGNAL008.wav, level: 10 dB.
pred: mddc0, true: mddc0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mded0, true: mded0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mded0, true: mded0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mdef0, true: mdef0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mdef0, true: mdef0, file: sa2, noise: SIGNAL023.wav, level: 10 dB.
pred: mdem0, true: mdem0, file: sa1, noise: SIGNAL022.wav, level: 10 dB.
pred: mdem0, true: mdem0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mdhl0, true: mdhl0, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: mdhl0, true: mdhl0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mdhs0, true: mdhs0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mdhs0, true: mdhs0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mdjm0, true: mdjm0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mdjm0, true: mdjm0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mdks0, true: mdks0, file: sa1, noise: SIGNAL022.wav, level: 10 dB.
pred: mdks0, true: mdks0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mdlb0, true: mdlb0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mdlb0, true: mdlb0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mdlc0, true: mdlc0, file: sa1, noise: SIGNAL009.wav, level: 10 dB.
pred: mdlc0, true: mdlc0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mdlc1, true: mdlc1, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: mdlc1, true: mdlc1, file: sa2, noise: SIGNAL014.wav, level: 10 dB.
pred: mdlc2, true: mdlc2, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mdlc2, true: mdlc2, file: sa2, noise: SIGNAL019.wav, level: 10 dB.
pred: mdld0, true: mdld0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mdld0, true: mdld0, file: sa2, noise: SIGNAL010.wav, level: 10 dB.
pred: mdlf0, true: mdlf0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mdlf0, true: mdlf0, file: sa2, noise: SIGNAL004.wav, level: 10 dB.
pred: mdlh0, true: mdlh0, file: sa1, noise: SIGNAL015.wav, level: 10 dB.
pred: mgxp0, true: mdlh0, file: sa2, noise: SIGNAL014.wav, level: 10 dB.
pred: mbml0, true: mdlm0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mdlm0, true: mdlm0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mdlr0, true: mdlr0, file: sa1, noise: SIGNAL002.wav, level: 10 dB.
pred: mdlr0, true: mdlr0, file: sa2, noise: SIGNAL018.wav, level: 10 dB.
pred: mdlr1, true: mdlr1, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mdlr1, true: mdlr1, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mdls0, true: mdls0, file: sa1, noise: SIGNAL008.wav, level: 10 dB.
pred: mdls0, true: mdls0, file: sa2, noise: SIGNAL019.wav, level: 10 dB.
pred: mdma0, true: mdma0, file: sa1, noise: SIGNAL019.wav, level: 10 dB.
pred: mdma0, true: mdma0, file: sa2, noise: SIGNAL018.wav, level: 10 dB.
pred: mrpc1, true: mdmt0, file: sa1, noise: SIGNAL008.wav, level: 10 dB.
pred: mdmt0, true: mdmt0, file: sa2, noise: SIGNAL011.wav, level: 10 dB.
pred: mnls0, true: mdns0, file: sa1, noise: SIGNAL011.wav, level: 10 dB.
pred: mhpg0, true: mdns0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mdpb0, true: mdpb0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mdpb0, true: mdpb0, file: sa2, noise: SIGNAL010.wav, level: 10 dB.
pred: mdef0, true: mdpk0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mdpk0, true: mdpk0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mdps0, true: mdps0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mdps0, true: mdps0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mdrb0, true: mdrb0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mdrb0, true: mdrb0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mdrd0, true: mdrd0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mdrd0, true: mdrd0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mdrm0, true: mdrm0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mdrm0, true: mdrm0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mdsc0, true: mdsc0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mdsc0, true: mdsc0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mtbc0, true: mdsj0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mtbc0, true: mdsj0, file: sa2, noise: SIGNAL008.wav, level: 10 dB.
pred: mdss0, true: mdss0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mjls0, true: mdss0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mdss1, true: mdss1, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mfrm0, true: mdss1, file: sa2, noise: SIGNAL017.wav, level: 10 dB.
pred: mdtb0, true: mdtb0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mdtb0, true: mdtb0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mdvc0, true: mdvc0, file: sa1, noise: SIGNAL022.wav, level: 10 dB.
pred: mdvc0, true: mdvc0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mdwa0, true: mdwa0, file: sa1, noise: SIGNAL022.wav, level: 10 dB.
pred: mdwa0, true: mdwa0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mdwd0, true: mdwd0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mdwd0, true: mdwd0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mdwh0, true: mdwh0, file: sa1, noise: SIGNAL017.wav, level: 10 dB.
pred: mdwh0, true: mdwh0, file: sa2, noise: SIGNAL008.wav, level: 10 dB.
pred: mdwk0, true: mdwk0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mdwk0, true: mdwk0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mdwm0, true: mdwm0, file: sa1, noise: SIGNAL009.wav, level: 10 dB.
pred: mdwm0, true: mdwm0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: meal0, true: meal0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: meal0, true: meal0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: medr0, true: medr0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: medr0, true: medr0, file: sa2, noise: SIGNAL017.wav, level: 10 dB.
pred: mefg0, true: mefg0, file: sa1, noise: SIGNAL019.wav, level: 10 dB.
pred: mefg0, true: mefg0, file: sa2, noise: SIGNAL008.wav, level: 10 dB.
pred: megj0, true: megj0, file: sa1, noise: SIGNAL020.wav, level: 10 dB.
pred: megj0, true: megj0, file: sa2, noise: SIGNAL010.wav, level: 10 dB.
pred: mejl0, true: mejl0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mejl0, true: mejl0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: mejs0, true: mejs0, file: sa1, noise: SIGNAL007.wav, level: 10 dB.
pred: mejs0, true: mejs0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: mers0, true: mers0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mers0, true: mers0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mesd0, true: mesd0, file: sa1, noise: SIGNAL013.wav, level: 10 dB.
pred: mesd0, true: mesd0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mesg0, true: mesg0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mesg0, true: mesg0, file: sa2, noise: SIGNAL015.wav, level: 10 dB.
pred: msem1, true: mesj0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: mesj0, true: mesj0, file: sa2, noise: SIGNAL023.wav, level: 10 dB.
pred: mewm0, true: mewm0, file: sa1, noise: SIGNAL015.wav, level: 10 dB.
pred: mewm0, true: mewm0, file: sa2, noise: SIGNAL015.wav, level: 10 dB.
pred: mfer0, true: mfer0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mfer0, true: mfer0, file: sa2, noise: SIGNAL009.wav, level: 10 dB.
pred: mfgk0, true: mfgk0, file: sa1, noise: SIGNAL022.wav, level: 10 dB.
pred: mtbc0, true: mfgk0, file: sa2, noise: SIGNAL015.wav, level: 10 dB.
pred: mfmc0, true: mfmc0, file: sa1, noise: SIGNAL017.wav, level: 10 dB.
pred: mfmc0, true: mfmc0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mfrm0, true: mfrm0, file: sa1, noise: SIGNAL019.wav, level: 10 dB.
pred: mfrm0, true: mfrm0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mwac0, true: mfwk0, file: sa1, noise: SIGNAL011.wav, level: 10 dB.
pred: mfwk0, true: mfwk0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mfxs0, true: mfxs0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mfxs0, true: mfxs0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mfxv0, true: mfxv0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mfxv0, true: mfxv0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mgaf0, true: mgaf0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mgaf0, true: mgaf0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mgag0, true: mgag0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mgag0, true: mgag0, file: sa2, noise: SIGNAL020.wav, level: 10 dB.
pred: mrcg0, true: mgak0, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: mgak0, true: mgak0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mgar0, true: mgar0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: mgar0, true: mgar0, file: sa2, noise: SIGNAL009.wav, level: 10 dB.
pred: mgaw0, true: mgaw0, file: sa1, noise: SIGNAL020.wav, level: 10 dB.
pred: mgaw0, true: mgaw0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: mstk0, true: mges0, file: sa1, noise: SIGNAL011.wav, level: 10 dB.
pred: mges0, true: mges0, file: sa2, noise: SIGNAL001.wav, level: 10 dB.
pred: mgjc0, true: mgjc0, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: mgjc0, true: mgjc0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mgjf0, true: mgjf0, file: sa1, noise: SIGNAL023.wav, level: 10 dB.
pred: mgjf0, true: mgjf0, file: sa2, noise: SIGNAL023.wav, level: 10 dB.
pred: mglb0, true: mglb0, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: mtdb0, true: mglb0, file: sa2, noise: SIGNAL011.wav, level: 10 dB.
pred: mgmm0, true: mgmm0, file: sa1, noise: SIGNAL016.wav, level: 10 dB.
pred: mgmm0, true: mgmm0, file: sa2, noise: SIGNAL013.wav, level: 10 dB.
pred: mgrl0, true: mgrl0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mtkd0, true: mgrl0, file: sa2, noise: SIGNAL003.wav, level: 10 dB.
pred: mgrp0, true: mgrp0, file: sa1, noise: SIGNAL019.wav, level: 10 dB.
pred: mgrp0, true: mgrp0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mgrt0, true: mgrt0, file: sa1, noise: SIGNAL001.wav, level: 10 dB.
pred: mgrt0, true: mgrt0, file: sa2, noise: SIGNAL019.wav, level: 10 dB.
pred: mgsh0, true: mgsh0, file: sa1, noise: SIGNAL002.wav, level: 10 dB.
pred: mgsh0, true: mgsh0, file: sa2, noise: SIGNAL023.wav, level: 10 dB.
pred: mgsl0, true: mgsl0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mgsl0, true: mgsl0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mgwt0, true: mgwt0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mgwt0, true: mgwt0, file: sa2, noise: SIGNAL018.wav, level: 10 dB.
pred: mgxp0, true: mgxp0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: mgxp0, true: mgxp0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mhbs0, true: mhbs0, file: sa1, noise: SIGNAL018.wav, level: 10 dB.
pred: mhbs0, true: mhbs0, file: sa2, noise: SIGNAL012.wav, level: 10 dB.
pred: mhit0, true: mhit0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mgjc0, true: mhit0, file: sa2, noise: SIGNAL008.wav, level: 10 dB.
pred: mtbc0, true: mhjb0, file: sa1, noise: SIGNAL002.wav, level: 10 dB.
pred: mhjb0, true: mhjb0, file: sa2, noise: SIGNAL010.wav, level: 10 dB.
pred: mnls0, true: mhmg0, file: sa1, noise: SIGNAL008.wav, level: 10 dB.
pred: mhmg0, true: mhmg0, file: sa2, noise: SIGNAL006.wav, level: 10 dB.
pred: mhmr0, true: mhmr0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mhmr0, true: mhmr0, file: sa2, noise: SIGNAL024.wav, level: 10 dB.
pred: mhpg0, true: mhpg0, file: sa1, noise: SIGNAL017.wav, level: 10 dB.
pred: mhpg0, true: mhpg0, file: sa2, noise: SIGNAL022.wav, level: 10 dB.
pred: mrcs0, true: mhrm0, file: sa1, noise: SIGNAL003.wav, level: 10 dB.
pred: mhrm0, true: mhrm0, file: sa2, noise: SIGNAL016.wav, level: 10 dB.
pred: mhxl0, true: mhxl0, file: sa1, noise: SIGNAL005.wav, level: 10 dB.
pred: mhxl0, true: mhxl0, file: sa2, noise: SIGNAL017.wav, level: 10 dB.
pred: milb0, true: milb0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: milb0, true: milb0, file: sa2, noise: SIGNAL023.wav, level: 10 dB.
pred: mrko0, true: mjac0, file: sa1, noise: SIGNAL002.wav, level: 10 dB.
pred: msas0, true: mjac0, file: sa2, noise: SIGNAL008.wav, level: 10 dB.
pred: mjae0, true: mjae0, file: sa1, noise: SIGNAL014.wav, level: 10 dB.
pred: mjae0, true: mjae0, file: sa2, noise: SIGNAL010.wav, level: 10 dB.
pred: mjai0, true: mjai0, file: sa1, noise: SIGNAL004.wav, level: 10 dB.
pred: mjai0, true: mjai0, file: sa2, noise: SIGNAL021.wav, level: 10 dB.
pred: mjar0, true: mjar0, file: sa1, noise: SIGNAL012.wav, level: 10 dB.
pred: mjar0, true: mjar0, file: sa2, noise: SIGNAL007.wav, level: 10 dB.
pred: mjbg0, true: mjbg0, file: sa1, noise: SIGNAL021.wav, level: 10 dB.
pred: mjbg0, true: mjbg0, file: sa2, noise: SIGNAL005.wav, level: 10 dB.
pred: mjbr0, true: mjbr0, file: sa1, noise: SIGNAL010.wav, level: 10 dB.
pred: mjbr0, true: mjbr0, file: sa2, noise: SIGNAL002.wav, level: 10 dB.
